Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,560212,-,-,-,43.17,-102.1,-7,1066,-7,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,Temperature,GHI
2008,10,4,20,30,16,0
2008,10,4,21,30,15,0
2008,10,4,22,30,15,0
2008,10,4,23,30,15,0
2008,10,5,0,30,15,0
2008,10,5,1,30,15,0
2008,10,5,2,30,15,0
2008,10,5,3,30,14,0
2008,10,5,4,30,13,0
2008,10,5,5,30,13,0
2008,10,5,6,30,14,27
2008,10,5,7,30,16,36
2008,10,5,8,30,18,41
2008,10,5,9,30,19,293
2008,10,5,10,30,20,398
2008,10,5,11,30,20,379
2008,10,5,12,30,19,532
2008,10,5,13,30,19,151
2008,10,5,14,30,20,350
2008,10,5,15,30,19,105
2008,10,5,16,30,17,55
2008,10,5,17,30,15,0
2008,10,5,18,30,13,0
2008,10,5,19,30,13,0
2008,10,5,20,30,12,0
2008,10,5,21,30,12,0
2008,10,5,22,30,11,0
2008,10,5,23,30,11,0
2008,10,6,0,30,11,0
2008,10,6,1,30,11,0
2008,10,6,2,30,10,0
2008,10,6,3,30,9,0
2008,10,6,4,30,9,0
2008,10,6,5,30,9,0
2008,10,6,6,30,10,49
2008,10,6,7,30,12,236
2008,10,6,8,30,15,314
2008,10,6,9,30,17,467
2008,10,6,10,30,18,655
2008,10,6,11,30,19,691
2008,10,6,12,30,19,668
2008,10,6,13,30,19,588
2008,10,6,14,30,18,458
2008,10,6,15,30,17,106
2008,10,6,16,30,15,56
2008,10,6,17,30,13,0
2008,10,6,18,30,11,0
2008,10,6,19,30,10,0
2008,10,6,20,30,8,0
2008,10,6,21,30,7,0
2008,10,6,22,30,6,0
2008,10,6,23,30,5,0
2008,10,7,0,30,5,0
2008,10,7,1,30,4,0
2008,10,7,2,30,4,0
2008,10,7,3,30,4,0
2008,10,7,4,30,3,0
2008,10,7,5,30,3,0
2008,10,7,6,30,6,73
2008,10,7,7,30,10,256
2008,10,7,8,30,13,433
2008,10,7,9,30,16,575
2008,10,7,10,30,17,668
2008,10,7,11,30,18,704
2008,10,7,12,30,19,677
2008,10,7,13,30,20,593
2008,10,7,14,30,20,459
2008,10,7,15,30,19,289
2008,10,7,16,30,16,104
2008,10,7,17,30,14,0
2008,10,7,18,30,13,0
2008,10,7,19,30,12,0
2008,10,7,20,30,11,0
2008,10,7,21,30,11,0
2008,10,7,22,30,10,0
2008,10,7,23,30,10,0
2008,10,8,0,30,10,0
2008,10,8,1,30,10,0
2008,10,8,2,30,10,0
2008,10,8,3,30,9,0
2008,10,8,4,30,8,0
2008,10,8,5,30,7,0
2008,10,8,6,30,8,66
2008,10,8,7,30,11,243
2008,10,8,8,30,13,418
2008,10,8,9,30,14,456
2008,10,8,10,30,15,653
2008,10,8,11,30,16,692
2008,10,8,12,30,17,668
2008,10,8,13,30,17,586
2008,10,8,14,30,17,452
2008,10,8,15,30,16,281
2008,10,8,16,30,13,98
2008,10,8,17,30,10,0
2008,10,8,18,30,9,0
2008,10,8,19,30,7,0
2008,10,8,20,30,7,0
2008,10,8,21,30,6,0
2008,10,8,22,30,6,0
2008,10,8,23,30,6,0
2008,10,9,0,30,5,0
2008,10,9,1,30,5,0
2008,10,9,2,30,4,0
2008,10,9,3,30,3,0
2008,10,9,4,30,3,0
2008,10,9,5,30,3,0
2008,10,9,6,30,4,21
2008,10,9,7,30,6,14
2008,10,9,8,30,8,25
2008,10,9,9,30,10,206
2008,10,9,10,30,12,145
2008,10,9,11,30,13,145
2008,10,9,12,30,14,131
2008,10,9,13,30,15,80
2008,10,9,14,30,15,50
2008,10,9,15,30,14,156
2008,10,9,16,30,12,61
2008,10,9,17,30,10,0
2008,10,9,18,30,9,0
2008,10,9,19,30,8,0
2008,10,9,20,30,8,0
2008,10,9,21,30,8,0
2008,10,9,22,30,7,0
2008,10,9,23,30,6,0
2008,10,10,0,30,5,0
2008,10,10,1,30,4,0
2008,10,10,2,30,4,0
2008,10,10,3,30,4,0
2008,10,10,4,30,3,0
2008,10,10,5,30,3,0
2008,10,10,6,30,2,9
2008,10,10,7,30,2,40
2008,10,10,8,30,2,72
2008,10,10,9,30,2,29
2008,10,10,10,30,2,94
2008,10,10,11,30,3,142
2008,10,10,12,30,3,45
2008,10,10,13,30,3,190
2008,10,10,14,30,2,118
2008,10,10,15,30,2,246
2008,10,10,16,30,2,11
2008,10,10,17,30,1,0
2008,10,10,18,30,1,0
2008,10,10,19,30,1,0
2008,10,10,20,30,1,0
2008,10,10,21,30,1,0
2008,10,10,22,30,1,0
2008,10,10,23,30,0,0
2008,10,11,0,30,0,0
2008,10,11,1,30,0,0
2008,10,11,2,30,0,0
2008,10,11,3,30,0,0
2008,10,11,4,30,0,0
2008,10,11,5,30,0,0
2008,10,11,6,30,0,50
2008,10,11,7,30,1,215
2008,10,11,8,30,2,67
2008,10,11,9,30,3,92
2008,10,11,10,30,4,108
2008,10,11,11,30,5,111
2008,10,11,12,30,5,77
2008,10,11,13,30,5,60
2008,10,11,14,30,5,238
2008,10,11,15,30,4,58
2008,10,11,16,30,3,28
2008,10,11,17,30,3,0
2008,10,11,18,30,3,0
2008,10,11,19,30,2,0
2008,10,11,20,30,2,0
2008,10,11,21,30,2,0
2008,10,11,22,30,2,0
2008,10,11,23,30,3,0
2008,10,12,0,30,5,0
2008,10,12,1,30,6,0
2008,10,12,2,30,6,0
2008,10,12,3,30,5,0
2008,10,12,4,30,2,0
2008,10,12,5,30,1,0
2008,10,12,6,30,1,1
2008,10,12,7,30,1,7
2008,10,12,8,30,2,204
2008,10,12,9,30,4,198
2008,10,12,10,30,6,340
2008,10,12,11,30,7,140
2008,10,12,12,30,8,119
2008,10,12,13,30,8,200
2008,10,12,14,30,8,34
2008,10,12,15,30,7,4
2008,10,12,16,30,5,3
2008,10,12,17,30,3,0
2008,10,12,18,30,2,0
2008,10,12,19,30,0,0
2008,10,12,20,30,0,0
2008,10,12,21,30,0,0
2008,10,12,22,30,0,0
2008,10,12,23,30,-1,0
2008,10,13,0,30,-1,0
2008,10,13,1,30,-2,0
2008,10,13,2,30,-3,0
2008,10,13,3,30,-3,0
2008,10,13,4,30,-3,0
2008,10,13,5,30,-3,0
2008,10,13,6,30,-1,54
2008,10,13,7,30,1,232
2008,10,13,8,30,3,409
2008,10,13,9,30,6,551
2008,10,13,10,30,8,644
2008,10,13,11,30,9,678
2008,10,13,12,30,10,651
2008,10,13,13,30,10,565
2008,10,13,14,30,10,428
2008,10,13,15,30,9,255
2008,10,13,16,30,6,74
2008,10,13,17,30,3,0
2008,10,13,18,30,2,0
2008,10,13,19,30,2,0
2008,10,13,20,30,1,0
2008,10,13,21,30,1,0
2008,10,13,22,30,1,0
2008,10,13,23,30,0,0
2008,10,14,0,30,0,0
2008,10,14,1,30,0,0
2008,10,14,2,30,0,0
2008,10,14,3,30,0,0
2008,10,14,4,30,0,0
2008,10,14,5,30,0,0
2008,10,14,6,30,0,51
2008,10,14,7,30,2,226
2008,10,14,8,30,6,399
2008,10,14,9,30,9,474
2008,10,14,10,30,11,535
2008,10,14,11,30,12,605
2008,10,14,12,30,12,475
2008,10,14,13,30,13,346
2008,10,14,14,30,12,399
2008,10,14,15,30,11,176
2008,10,14,16,30,9,39
2008,10,14,17,30,7,0
2008,10,14,18,30,7,0
2008,10,14,19,30,7,0
2008,10,14,20,30,6,0
2008,10,14,21,30,5,0
2008,10,14,22,30,4,0
2008,10,14,23,30,3,0
2008,10,15,0,30,1,0
2008,10,15,1,30,1,0
2008,10,15,2,30,1,0
2008,10,15,3,30,0,0
2008,10,15,4,30,0,0
2008,10,15,5,30,0,0
2008,10,15,6,30,1,46
2008,10,15,7,30,3,217
2008,10,15,8,30,5,390
2008,10,15,9,30,7,529
2008,10,15,10,30,8,500
2008,10,15,11,30,9,651
2008,10,15,12,30,10,625
2008,10,15,13,30,11,540
2008,10,15,14,30,10,233
2008,10,15,15,30,9,96
2008,10,15,16,30,7,33
2008,10,15,17,30,4,0
2008,10,15,18,30,4,0
2008,10,15,19,30,4,0
2008,10,15,20,30,4,0
2008,10,15,21,30,4,0
2008,10,15,22,30,3,0
2008,10,15,23,30,3,0
2008,10,16,0,30,2,0
2008,10,16,1,30,2,0
2008,10,16,2,30,2,0
2008,10,16,3,30,2,0
2008,10,16,4,30,2,0
2008,10,16,5,30,2,0
2008,10,16,6,30,3,40
2008,10,16,7,30,5,205
2008,10,16,8,30,8,374
2008,10,16,9,30,11,443
2008,10,16,10,30,13,535
2008,10,16,11,30,14,637
2008,10,16,12,30,15,610
2008,10,16,13,30,15,524
2008,10,16,14,30,14,208
2008,10,16,15,30,12,98
2008,10,16,16,30,10,24
2008,10,16,17,30,8,0
2008,10,16,18,30,7,0
2008,10,16,19,30,6,0
2008,10,16,20,30,5,0
2008,10,16,21,30,5,0
2008,10,16,22,30,4,0
2008,10,16,23,30,4,0
2008,10,17,0,30,3,0
2008,10,17,1,30,3,0
2008,10,17,2,30,2,0
2008,10,17,3,30,2,0
2008,10,17,4,30,2,0
2008,10,17,5,30,2,0
2008,10,17,6,30,3,40
2008,10,17,7,30,6,208
2008,10,17,8,30,10,378
2008,10,17,9,30,13,516
2008,10,17,10,30,14,605
2008,10,17,11,30,15,637
2008,10,17,12,30,16,610
2008,10,17,13,30,16,527
2008,10,17,14,30,16,394
2008,10,17,15,30,15,227
2008,10,17,16,30,12,56
2008,10,17,17,30,10,0
2008,10,17,18,30,9,0
2008,10,17,19,30,8,0
2008,10,17,20,30,7,0
2008,10,17,21,30,7,0
2008,10,17,22,30,7,0
2008,10,17,23,30,8,0
2008,10,18,0,30,7,0
2008,10,18,1,30,7,0
2008,10,18,2,30,6,0
2008,10,18,3,30,6,0
2008,10,18,4,30,5,0
2008,10,18,5,30,5,0
2008,10,18,6,30,7,13
2008,10,18,7,30,9,164
2008,10,18,8,30,13,336
2008,10,18,9,30,16,344
2008,10,18,10,30,19,486
2008,10,18,11,30,22,544
2008,10,18,12,30,23,605
2008,10,18,13,30,24,506
2008,10,18,14,30,23,389
2008,10,18,15,30,20,222
2008,10,18,16,30,18,52
2008,10,18,17,30,16,0
2008,10,18,18,30,14,0
2008,10,18,19,30,13,0
2008,10,18,20,30,12,0
2008,10,18,21,30,11,0
2008,10,18,22,30,10,0
2008,10,18,23,30,9,0
2008,10,19,0,30,8,0
2008,10,19,1,30,7,0
2008,10,19,2,30,6,0
2008,10,19,3,30,6,0
2008,10,19,4,30,6,0
2008,10,19,5,30,6,0
2008,10,19,6,30,7,34
2008,10,19,7,30,9,170
2008,10,19,8,30,11,363
2008,10,19,9,30,13,414
2008,10,19,10,30,15,583
2008,10,19,11,30,16,518
2008,10,19,12,30,17,587
2008,10,19,13,30,16,504
2008,10,19,14,30,15,372
2008,10,19,15,30,14,208
2008,10,19,16,30,11,45
2008,10,19,17,30,9,0
2008,10,19,18,30,7,0
2008,10,19,19,30,5,0
2008,10,19,20,30,4,0
2008,10,19,21,30,3,0
2008,10,19,22,30,2,0
2008,10,19,23,30,2,0
2008,10,20,0,30,2,0
2008,10,20,1,30,2,0
2008,10,20,2,30,2,0
2008,10,20,3,30,1,0
2008,10,20,4,30,1,0
2008,10,20,5,30,1,0
2008,10,20,6,30,2,18
2008,10,20,7,30,4,117
2008,10,20,8,30,7,272
2008,10,20,9,30,9,342
2008,10,20,10,30,10,441
2008,10,20,11,30,11,568
2008,10,20,12,30,12,574
2008,10,20,13,30,13,492
2008,10,20,14,30,12,81
2008,10,20,15,30,11,129
2008,10,20,16,30,10,41
2008,10,20,17,30,8,0
2008,10,20,18,30,8,0
2008,10,20,19,30,7,0
2008,10,20,20,30,7,0
2008,10,20,21,30,7,0
2008,10,20,22,30,7,0
2008,10,20,23,30,7,0
2008,10,21,0,30,7,0
2008,10,21,1,30,6,0
2008,10,21,2,30,6,0
2008,10,21,3,30,6,0
2008,10,21,4,30,6,0
2008,10,21,5,30,6,0
2008,10,21,6,30,6,19
2008,10,21,7,30,7,157
2008,10,21,8,30,9,240
2008,10,21,9,30,12,342
2008,10,21,10,30,15,444
2008,10,21,11,30,16,401
2008,10,21,12,30,15,295
2008,10,21,13,30,12,92
2008,10,21,14,30,8,86
2008,10,21,15,30,6,78
2008,10,21,16,30,4,15
2008,10,21,17,30,4,0
2008,10,21,18,30,4,0
2008,10,21,19,30,3,0
2008,10,21,20,30,3,0
2008,10,21,21,30,3,0
2008,10,21,22,30,3,0
2008,10,21,23,30,3,0
2008,10,22,0,30,3,0
2008,10,22,1,30,2,0
2008,10,22,2,30,2,0
2008,10,22,3,30,2,0
2008,10,22,4,30,2,0
2008,10,22,5,30,2,0
2008,10,22,6,30,2,12
2008,10,22,7,30,2,86
2008,10,22,8,30,2,159
2008,10,22,9,30,3,186
2008,10,22,10,30,5,337
2008,10,22,11,30,6,386
2008,10,22,12,30,6,415
2008,10,22,13,30,7,287
2008,10,22,14,30,7,204
2008,10,22,15,30,6,134
2008,10,22,16,30,5,24
2008,10,22,17,30,4,0
2008,10,22,18,30,3,0
2008,10,22,19,30,2,0
2008,10,22,20,30,1,0
2008,10,22,21,30,0,0
2008,10,22,22,30,0,0
2008,10,22,23,30,0,0
2008,10,23,0,30,0,0
2008,10,23,1,30,-1,0
2008,10,23,2,30,-1,0
2008,10,23,3,30,-1,0
2008,10,23,4,30,-2,0
2008,10,23,5,30,-2,0
2008,10,23,6,30,-1,23
2008,10,23,7,30,0,58
2008,10,23,8,30,0,121
2008,10,23,9,30,1,92
2008,10,23,10,30,2,175
2008,10,23,11,30,3,187
2008,10,23,12,30,4,72
2008,10,23,13,30,4,260
2008,10,23,14,30,4,65
2008,10,23,15,30,3,187
2008,10,23,16,30,2,31
2008,10,23,17,30,1,0
2008,10,23,18,30,1,0
2008,10,23,19,30,1,0
2008,10,23,20,30,0,0
2008,10,23,21,30,0,0
2008,10,23,22,30,0,0
2008,10,23,23,30,0,0
2008,10,24,0,30,0,0
2008,10,24,1,30,0,0
2008,10,24,2,30,0,0
2008,10,24,3,30,0,0
2008,10,24,4,30,0,0
2008,10,24,5,30,0,0
2008,10,24,6,30,1,8
2008,10,24,7,30,2,44
2008,10,24,8,30,4,219
2008,10,24,9,30,7,361
2008,10,24,10,30,9,241
2008,10,24,11,30,10,274
2008,10,24,12,30,11,368
2008,10,24,13,30,12,418
2008,10,24,14,30,11,354
2008,10,24,15,30,9,191
2008,10,24,16,30,6,31
2008,10,24,17,30,4,0
2008,10,24,18,30,4,0
2008,10,24,19,30,3,0
2008,10,24,20,30,2,0
2008,10,24,21,30,2,0
2008,10,24,22,30,2,0
2008,10,24,23,30,2,0
2008,10,25,0,30,3,0
2008,10,25,1,30,4,0
2008,10,25,2,30,3,0
2008,10,25,3,30,2,0
2008,10,25,4,30,2,0
2008,10,25,5,30,2,0
2008,10,25,6,30,4,16
2008,10,25,7,30,6,134
2008,10,25,8,30,9,285
2008,10,25,9,30,13,365
2008,10,25,10,30,16,556
2008,10,25,11,30,17,587
2008,10,25,12,30,18,227
2008,10,25,13,30,18,275
2008,10,25,14,30,17,348
2008,10,25,15,30,15,183
2008,10,25,16,30,12,26
2008,10,25,17,30,10,0
2008,10,25,18,30,8,0
2008,10,25,19,30,7,0
2008,10,25,20,30,5,0
2008,10,25,21,30,4,0
2008,10,25,22,30,3,0
2008,10,25,23,30,2,0
2008,10,26,0,30,2,0
2008,10,26,1,30,1,0
2008,10,26,2,30,1,0
2008,10,26,3,30,0,0
2008,10,26,4,30,0,0
2008,10,26,5,30,0,0
2008,10,26,6,30,0,18
2008,10,26,7,30,0,177
2008,10,26,8,30,0,352
2008,10,26,9,30,0,496
2008,10,26,10,30,1,590
2008,10,26,11,30,2,626
2008,10,26,12,30,2,596
2008,10,26,13,30,3,508
2008,10,26,14,30,2,369
2008,10,26,15,30,1,195
2008,10,26,16,30,0,27
2008,10,26,17,30,-1,0
2008,10,26,18,30,-2,0
2008,10,26,19,30,-3,0
2008,10,26,20,30,-4,0
2008,10,26,21,30,-4,0
2008,10,26,22,30,-4,0
2008,10,26,23,30,-5,0
2008,10,27,0,30,-5,0
2008,10,27,1,30,-5,0
2008,10,27,2,30,-6,0
2008,10,27,3,30,-6,0
2008,10,27,4,30,-6,0
2008,10,27,5,30,-6,0
2008,10,27,6,30,-5,15
2008,10,27,7,30,-2,169
2008,10,27,8,30,0,339
2008,10,27,9,30,2,476
2008,10,27,10,30,4,564
2008,10,27,11,30,5,597
2008,10,27,12,30,6,569
2008,10,27,13,30,7,484
2008,10,27,14,30,7,350
2008,10,27,15,30,6,182
2008,10,27,16,30,3,23
2008,10,27,17,30,1,0
2008,10,27,18,30,0,0
2008,10,27,19,30,0,0
2008,10,27,20,30,0,0
2008,10,27,21,30,0,0
2008,10,27,22,30,0,0
2008,10,27,23,30,0,0
2008,10,28,0,30,0,0
2008,10,28,1,30,0,0
2008,10,28,2,30,0,0
2008,10,28,3,30,0,0
2008,10,28,4,30,0,0
2008,10,28,5,30,0,0
2008,10,28,6,30,1,14
2008,10,28,7,30,4,168
2008,10,28,8,30,7,336
2008,10,28,9,30,10,474
2008,10,28,10,30,13,563
2008,10,28,11,30,16,597
2008,10,28,12,30,17,569
2008,10,28,13,30,18,484
2008,10,28,14,30,16,350
2008,10,28,15,30,13,180
2008,10,28,16,30,10,21
2008,10,28,17,30,10,0
2008,10,28,18,30,9,0
2008,10,28,19,30,9,0
2008,10,28,20,30,8,0
2008,10,28,21,30,7,0
2008,10,28,22,30,5,0
2008,10,28,23,30,4,0
2008,10,29,0,30,3,0
2008,10,29,1,30,3,0
2008,10,29,2,30,3,0
2008,10,29,3,30,2,0
2008,10,29,4,30,2,0
2008,10,29,5,30,2,0
2008,10,29,6,30,3,0
2008,10,29,7,30,6,163
2008,10,29,8,30,10,329
2008,10,29,9,30,14,465
2008,10,29,10,30,18,552
2008,10,29,11,30,21,583
2008,10,29,12,30,22,555
2008,10,29,13,30,22,470
2008,10,29,14,30,21,337
2008,10,29,15,30,17,173
2008,10,29,16,30,14,18
2008,10,29,17,30,12,0
2008,10,29,18,30,11,0
2008,10,29,19,30,10,0
2008,10,29,20,30,9,0
2008,10,29,21,30,9,0
2008,10,29,22,30,9,0
2008,10,29,23,30,8,0
2008,10,30,0,30,7,0
2008,10,30,1,30,7,0
2008,10,30,2,30,8,0
2008,10,30,3,30,8,0
2008,10,30,4,30,7,0
2008,10,30,5,30,6,0
2008,10,30,6,30,7,0
2008,10,30,7,30,9,120
2008,10,30,8,30,12,286
2008,10,30,9,30,16,445
2008,10,30,10,30,19,533
2008,10,30,11,30,20,569
2008,10,30,12,30,21,542
2008,10,30,13,30,20,457
2008,10,30,14,30,19,325
2008,10,30,15,30,16,163
2008,10,30,16,30,13,15
2008,10,30,17,30,11,0
2008,10,30,18,30,10,0
2008,10,30,19,30,9,0
2008,10,30,20,30,9,0
2008,10,30,21,30,8,0
2008,10,30,22,30,8,0
2008,10,30,23,30,8,0
2008,10,31,0,30,7,0
2008,10,31,1,30,7,0
2008,10,31,2,30,7,0
2008,10,31,3,30,7,0
2008,10,31,4,30,6,0
2008,10,31,5,30,5,0
2008,10,31,6,30,5,0
2008,10,31,7,30,8,150
2008,10,31,8,30,11,314
2008,10,31,9,30,15,449
2008,10,31,10,30,18,535
2008,10,31,11,30,20,568
2008,10,31,12,30,21,540
2008,10,31,13,30,21,456
2008,10,31,14,30,20,323
2008,10,31,15,30,17,161
2008,10,31,16,30,13,13
2008,10,31,17,30,10,0
2008,10,31,18,30,10,0
2008,10,31,19,30,10,0
2008,10,31,20,30,9,0
2008,10,31,21,30,7,0
2008,10,31,22,30,7,0
2008,10,31,23,30,7,0
2015,11,1,0,30,7,0
2015,11,1,1,30,8,0
2015,11,1,2,30,9,0
2015,11,1,3,30,8,0
2015,11,1,4,30,7,0
2015,11,1,5,30,7,0
2015,11,1,6,30,7,0
2015,11,1,7,30,9,96
2015,11,1,8,30,12,270
2015,11,1,9,30,15,308
2015,11,1,10,30,18,440
2015,11,1,11,30,21,410
2015,11,1,12,30,22,364
2015,11,1,13,30,22,442
2015,11,1,14,30,20,311
2015,11,1,15,30,17,151
2015,11,1,16,30,14,0
2015,11,1,17,30,12,0
2015,11,1,18,30,11,0
2015,11,1,19,30,10,0
2015,11,1,20,30,10,0
2015,11,1,21,30,9,0
2015,11,1,22,30,8,0
2015,11,1,23,30,8,0
2015,11,2,0,30,8,0
2015,11,2,1,30,8,0
2015,11,2,2,30,8,0
2015,11,2,3,30,8,0
2015,11,2,4,30,8,0
2015,11,2,5,30,8,0
2015,11,2,6,30,8,0
2015,11,2,7,30,9,137
2015,11,2,8,30,12,228
2015,11,2,9,30,15,291
2015,11,2,10,30,16,149
2015,11,2,11,30,16,441
2015,11,2,12,30,17,230
2015,11,2,13,30,17,270
2015,11,2,14,30,16,215
2015,11,2,15,30,14,105
2015,11,2,16,30,11,0
2015,11,2,17,30,10,0
2015,11,2,18,30,10,0
2015,11,2,19,30,9,0
2015,11,2,20,30,8,0
2015,11,2,21,30,7,0
2015,11,2,22,30,6,0
2015,11,2,23,30,5,0
2015,11,3,0,30,5,0
2015,11,3,1,30,5,0
2015,11,3,2,30,5,0
2015,11,3,3,30,5,0
2015,11,3,4,30,4,0
2015,11,3,5,30,4,0
2015,11,3,6,30,4,0
2015,11,3,7,30,6,140
2015,11,3,8,30,8,302
2015,11,3,9,30,11,435
2015,11,3,10,30,15,522
2015,11,3,11,30,18,554
2015,11,3,12,30,20,527
2015,11,3,13,30,21,444
2015,11,3,14,30,20,314
2015,11,3,15,30,16,151
2015,11,3,16,30,12,0
2015,11,3,17,30,11,0
2015,11,3,18,30,10,0
2015,11,3,19,30,8,0
2015,11,3,20,30,7,0
2015,11,3,21,30,6,0
2015,11,3,22,30,6,0
2015,11,3,23,30,5,0
2015,11,4,0,30,5,0
2015,11,4,1,30,4,0
2015,11,4,2,30,3,0
2015,11,4,3,30,3,0
2015,11,4,4,30,3,0
2015,11,4,5,30,3,0
2015,11,4,6,30,3,0
2015,11,4,7,30,3,11
2015,11,4,8,30,4,42
2015,11,4,9,30,4,59
2015,11,4,10,30,5,94
2015,11,4,11,30,5,123
2015,11,4,12,30,6,104
2015,11,4,13,30,6,59
2015,11,4,14,30,6,44
2015,11,4,15,30,6,25
2015,11,4,16,30,5,0
2015,11,4,17,30,4,0
2015,11,4,18,30,4,0
2015,11,4,19,30,3,0
2015,11,4,20,30,2,0
2015,11,4,21,30,2,0
2015,11,4,22,30,1,0
2015,11,4,23,30,0,0
2015,11,5,0,30,0,0
2015,11,5,1,30,0,0
2015,11,5,2,30,0,0
2015,11,5,3,30,0,0
2015,11,5,4,30,0,0
2015,11,5,5,30,0,0
2015,11,5,6,30,0,0
2015,11,5,7,30,1,31
2015,11,5,8,30,3,161
2015,11,5,9,30,4,210
2015,11,5,10,30,5,333
2015,11,5,11,30,6,426
2015,11,5,12,30,7,341
2015,11,5,13,30,8,307
2015,11,5,14,30,7,229
2015,11,5,15,30,5,34
2015,11,5,16,30,3,0
2015,11,5,17,30,2,0
2015,11,5,18,30,1,0
2015,11,5,19,30,0,0
2015,11,5,20,30,0,0
2015,11,5,21,30,0,0
2015,11,5,22,30,0,0
2015,11,5,23,30,0,0
2015,11,6,0,30,0,0
2015,11,6,1,30,0,0
2015,11,6,2,30,0,0
2015,11,6,3,30,0,0
2015,11,6,4,30,0,0
2015,11,6,5,30,0,0
2015,11,6,6,30,0,0
2015,11,6,7,30,0,83
2015,11,6,8,30,2,228
2015,11,6,9,30,3,345
2015,11,6,10,30,4,435
2015,11,6,11,30,5,537
2015,11,6,12,30,5,510
2015,11,6,13,30,5,426
2015,11,6,14,30,4,294
2015,11,6,15,30,3,135
2015,11,6,16,30,1,0
2015,11,6,17,30,0,0
2015,11,6,18,30,0,0
2015,11,6,19,30,0,0
2015,11,6,20,30,-1,0
2015,11,6,21,30,-1,0
2015,11,6,22,30,-2,0
2015,11,6,23,30,-2,0
2015,11,7,0,30,-2,0
2015,11,7,1,30,-2,0
2015,11,7,2,30,-2,0
2015,11,7,3,30,-3,0
2015,11,7,4,30,-3,0
2015,11,7,5,30,-3,0
2015,11,7,6,30,-3,0
2015,11,7,7,30,-1,129
2015,11,7,8,30,1,294
2015,11,7,9,30,4,429
2015,11,7,10,30,7,517
2015,11,7,11,30,9,548
2015,11,7,12,30,10,519
2015,11,7,13,30,11,434
2015,11,7,14,30,10,302
2015,11,7,15,30,7,141
2015,11,7,16,30,4,0
2015,11,7,17,30,4,0
2015,11,7,18,30,3,0
2015,11,7,19,30,3,0
2015,11,7,20,30,2,0
2015,11,7,21,30,2,0
2015,11,7,22,30,1,0
2015,11,7,23,30,1,0
2015,11,8,0,30,0,0
2015,11,8,1,30,0,0
2015,11,8,2,30,0,0
2015,11,8,3,30,0,0
2015,11,8,4,30,0,0
2015,11,8,5,30,0,0
2015,11,8,6,30,0,0
2015,11,8,7,30,1,128
2015,11,8,8,30,4,293
2015,11,8,9,30,7,428
2015,11,8,10,30,10,516
2015,11,8,11,30,12,547
2015,11,8,12,30,13,519
2015,11,8,13,30,14,435
2015,11,8,14,30,13,302
2015,11,8,15,30,11,140
2015,11,8,16,30,7,0
2015,11,8,17,30,5,0
2015,11,8,18,30,5,0
2015,11,8,19,30,5,0
2015,11,8,20,30,5,0
2015,11,8,21,30,4,0
2015,11,8,22,30,4,0
2015,11,8,23,30,3,0
2015,11,9,0,30,2,0
2015,11,9,1,30,2,0
2015,11,9,2,30,1,0
2015,11,9,3,30,1,0
2015,11,9,4,30,1,0
2015,11,9,5,30,0,0
2015,11,9,6,30,0,0
2015,11,9,7,30,2,124
2015,11,9,8,30,5,286
2015,11,9,9,30,8,363
2015,11,9,10,30,11,408
2015,11,9,11,30,13,465
2015,11,9,12,30,14,422
2015,11,9,13,30,15,386
2015,11,9,14,30,13,258
2015,11,9,15,30,10,111
2015,11,9,16,30,8,0
2015,11,9,17,30,8,0
2015,11,9,18,30,8,0
2015,11,9,19,30,7,0
2015,11,9,20,30,6,0
2015,11,9,21,30,5,0
2015,11,9,22,30,4,0
2015,11,9,23,30,3,0
2015,11,10,0,30,3,0
2015,11,10,1,30,3,0
2015,11,10,2,30,3,0
2015,11,10,3,30,3,0
2015,11,10,4,30,3,0
2015,11,10,5,30,3,0
2015,11,10,6,30,3,0
2015,11,10,7,30,5,110
2015,11,10,8,30,8,266
2015,11,10,9,30,11,396
2015,11,10,10,30,14,480
2015,11,10,11,30,16,512
2015,11,10,12,30,17,482
2015,11,10,13,30,16,397
2015,11,10,14,30,14,267
2015,11,10,15,30,11,113
2015,11,10,16,30,7,0
2015,11,10,17,30,4,0
2015,11,10,18,30,3,0
2015,11,10,19,30,2,0
2015,11,10,20,30,1,0
2015,11,10,21,30,0,0
2015,11,10,22,30,0,0
2015,11,10,23,30,0,0
2015,11,11,0,30,0,0
2015,11,11,1,30,0,0
2015,11,11,2,30,0,0
2015,11,11,3,30,0,0
2015,11,11,4,30,0,0
2015,11,11,5,30,0,0
2015,11,11,6,30,0,0
2015,11,11,7,30,0,23
2015,11,11,8,30,0,91
2015,11,11,9,30,1,168
2015,11,11,10,30,2,235
2015,11,11,11,30,3,202
2015,11,11,12,30,4,265
2015,11,11,13,30,4,406
2015,11,11,14,30,4,277
2015,11,11,15,30,3,50
2015,11,11,16,30,1,0
2015,11,11,17,30,0,0
2015,11,11,18,30,0,0
2015,11,11,19,30,-1,0
2015,11,11,20,30,-1,0
2015,11,11,21,30,0,0
2015,11,11,22,30,0,0
2015,11,11,23,30,0,0
